ObsID,EXPTIME,TOTCNTS,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,CCFERV_MPS,CCFBJD,CCFERV,DRPTAGL2,USTHRSH,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852
KP.20240201.28498.11,47.0,6.3593e+07 1.4219e+08 1.4416e+08 9.9654e+07,0 0 0 0,No,0.0,,498.12 604.38 710.62 816.88,5.89,4.39,4800.0,47.0,2024-02-01 07:55:21.619000,60341.329838,-242.67016200000200,0.320027945353862,2460341.8335321400,0.000320027945353862,v2.12.0rc1,No,regular,TRUE,463819866.0,65379816.0,145911047.0,147895262.0,104633739.0,218.557,439.857,545.171,577.481,474.542
KP.20240201.33967.20,100.0,8.0935e+07 1.292e+08 1.1203e+08 6.9115e+07,0 0 0 0,No,0.0,,498.12 604.38 710.62 816.88,6.76,5.84,6061.0,100.029,2024-02-01 09:26:57.218000,60341.393136,-242.60686400000100,0.970155673050667,2460341.900181490,0.000970155673050667,v2.12.0rc1,No,regular,TRUE,399637884.0,82475698.0,131397923.0,113927552.0,71836709.0,244.045,434.257,484.159,487.273,382.597
KP.20240302.57564.08,172.0,2.4382e+08 4.0301e+08 3.6867e+08 2.4281e+08,4.1719e+08 6.8957e+08 6.3093e+08 4.1547e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,5.21,4.16,5750.0,172.0,2024-03-02 16:00:50.105000,60371.66625,-212.33374999999800,0.21329829645016400,2460372.167889760,0.000213298296450164,v2.12.0rc1,No,regular,TRUE,1273587692.0,246053834.0,405905390.0,371365751.0,250262715.0,593.349,1085.579,1243.862,1271.259,1031.655
KP.20240616.22429.78,60.0,2.1352e+08 3.2076e+08 2.8282e+08 1.889e+08,3.6647e+08 5.5052e+08 4.8539e+08 3.2421e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.0,2024-06-16 06:14:19.793000,60477.259601,-106.74039900000200,0.300113248205927,2460477.7627438400,0.000300113248205927,v2.12.0rc1,No,regular,TRUE,1010715031.0,213904868.0,320833859.0,282880063.0,193096239.0,552.043,988.754,1114.99,1129.315,902.236
KP.20231125.58162.93,30.0,1.4988e+08 1.8885e+08 1.4871e+08 8.2438e+07,1.577e+09 1.9848e+09 1.5552e+09 8.5601e+08,No,10026000.0,710.625,,4.3,4.3,8925.3,30.016,2023-11-25 16:09:37.933000,60273.673182,-310.32681800000100,78.53530959819480,2460274.1764321500,0.07853530959819480,v2.9.1,No,regular,TRUE,617809934.0,162164298.0,203791134.0,160761518.0,91092982.0,359.672,566.343,578.304,557.377,423.287
KP.20231120.43947.70,52.0,3.6482e+08 6.6825e+08 6.5738e+08 4.3685e+08,1.4026e+09 2.5615e+09 2.5133e+09 1.6649e+09,No,10026000.0,710.625,,4.18,3.01,5107.0,52.0,2023-11-20 12:12:53.706000,60268.50865,-315.4913499999970,0.16524394345968600,2460269.01472704,0.000165243943459686,v2.9.1,No,regular,TRUE,2223884925.0,379957806.0,695195386.0,683876687.0,464855045.0,518.258,983.007,1170.351,1219.157,996.457
KP.20231120.46264.93,47.0,6.2276e+07 1.3638e+08 1.4209e+08 9.7641e+07,4.9009e+08 1.0729e+09 1.121e+09 7.7371e+08,No,10026000.0,710.625,,5.89,4.39,4800.0,47.022,2023-11-20 12:51:28.436000,60268.535472,-315.4645279999970,0.31809697625291900,2460269.0413526600,0.000318096976252919,v2.9.1,No,regular,TRUE,452276500.0,63956866.0,139966189.0,145817172.0,102536271.0,217.863,435.105,539.947,571.546,472.771
KP.20240827.45932.19,360.0,1.6593e+06 2.3079e+06 2.2032e+06 1.5415e+06,1.9831e+06 2.7584e+06 2.6333e+06 1.8425e+06,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,12.13,10.77,5100.0,360.001,2024-08-27 12:48:32.198000,60549.531618,-34.46838199999910,2.4240641370311000,2460550.0402551100,0.002424064137031110,v2.12.0rc1,No,regular,TRUE,7916928.0,1707821.0,2355630.0,2242987.0,1610489.0,32.199,62.608,76.538,81.154,67.35
KP.20250607.35709.77,101.0,5.715e+07 8.8778e+07 7.9799e+07 5.5538e+07,9.7857e+07 1.5203e+08 1.3662e+08 9.5099e+07,No,1093374152.635030,710.625,498.12 604.38 710.62 816.88,6.12,5.13,5712.0,101.052,2025-06-07 09:56:00.295000,60833.413308,249.41330800000300,0.39663998614843,2460833.920225050,0.00039663998614843,v2.10.3,No,regular,TRUE,283502709.0,57418257.0,89055549.0,80046250.0,56982651.0,285.179,513.261,586.258,599.864,483.585
KP.20240606.30809.07,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.001,2024-06-06 08:33:59.079000,60467.356586,-116.6434139999980,0.009397310400648960,2460467.85625543,9.39731040064896E-06,v2.12.0rc1,No,regular,TRUE,,,,,,367.997,757.422,768.772,796.418,600.022
KP.20240606.32330.56,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.022,2024-06-06 08:59:20.574000,60467.374194,-116.62580599999600,0.00939625128673714,2460467.8738670200,9.39625128673714E-06,v2.12.0rc1,No,regular,TRUE,,,,,,366.838,758.927,765.715,797.422,599.844
KP.20240322.29301.95,600.0,3.4609e+06 4.9752e+06 4.5615e+06 3.1927e+06,4.1351e+06 5.9437e+06 5.4495e+06 3.8144e+06,No,211805800.0,816.875,498.12 604.38 710.62 816.88,11.27,10.18,5819.0,600.014,2024-03-22 08:13:21.953000,60391.339143,-192.66085700000300,2.227146028040340,2460391.849003270,0.002227146028040340,v2.12.0rc1,No,regular,TRUE,16641808.0,3591874.0,5087865.0,4639395.0,3322672.0,50.284,94.214,111.584,117.315,97.314
KP.20230906.43919.98,600.0,4.2494e+06 7.8367e+06 7.0482e+06 5.1167e+06,0 0 0 0,,,,,11.11,9.79,5714.0,600.018,2023-09-06 12:16:59.986000,60193.508332,-390.4916680000020,1.4374949225028600,2460194.0149250200,0.001437494922502860,v2.9.1,,regular,TRUE,24506418.0,4279782.0,7877161.0,7083350.0,5266124.0,58.776,112.744,134.363,141.05,116.548
KP.20250521.24720.18,600.0,1.3601e+07 3.4792e+07 5.6445e+07 6.4702e+07,1.874e+07 4.7925e+07 7.7765e+07 8.9136e+07,Yes,1093374152.635030,710.625,498.12 604.38 710.62 816.88,9.05,6.59,4000.0,600.0,2025-05-21 06:57:00.187000,60816.286114,232.28611400000200,0.6826158264686810,2460816.7909444700,0.000682615826468681,v2.10.3,Yes,regular,TRUE,171937213.0,13687889.0,34934900.0,56660148.0,66654274.0,102.396,266.163,426.685,544.606,481.797
KP.20230904.48686.92,47.0,4.4015e+07 1.003e+08 9.9747e+07 7.7057e+07,0 0 0 0,,,,,5.89,4.39,4800.0,47.023,2023-09-04 13:31:50.434000,60191.563505,-392.43649500000200,0.33619586290237800,2460192.064390920,0.000336195862902378,v2.9.1,,regular,TRUE,334011278.0,45594102.0,103739876.0,103125177.0,81552122.0,201.494,410.861,521.524,559.207,467.971
KP.20230829.51683.08,47.0,4.912e+07 1.113e+08 1.0885e+08 8.404e+07,0 0 0 0,,,,,5.89,4.39,4626.9,47.0,2023-08-29 14:21:46.594000,60185.59818,-398.40181999999900,0.319379849930095,2460186.098543650,0.000319379849930095,v2.9.1,,regular,TRUE,365690112.0,50579383.0,114500545.0,112021153.0,88589029.0,213.197,431.713,545.362,586.391,492.247
KP.20230829.53923.60,300.0,3.4758e+07 5.899e+07 5.1356e+07 3.6906e+07,0 0 0 0,,,,,9.03,7.92,5746.6,300.018,2023-08-29 15:01:13.608000,60185.624117,-398.3758830000010,0.78725697949214,2460186.1294092900,0.00078725697949214,v2.9.1,,regular,TRUE,184587448.0,35128481.0,59527282.0,51828105.0,38103578.0,138.883,255.145,298.311,310.237,253.332
KP.20230829.54569.61,12.0,8.7882e+07 1.4389e+08 1.2142e+08 8.4616e+07,0 0 0 0,,,,,3.9,3.14,5873.7,12.001,2023-08-29 15:09:35.623000,60185.63159,-398.36841000000300,0.530710166342249,2460186.1329886000,0.000530710166342249,v2.9.1,,regular,TRUE,500987829.0,100261887.0,163886167.0,138291502.0,98548272.0,300.616,539.602,615.049,630.442,507.606
KP.20230813.41143.49,720.0,4.3926e+05 1.4813e+06 1.895e+06 1.9889e+06,0 0 0 0,,,,,13.17,11.07,3923.0,720.025,2023-08-13 11:31:43.505000,60169.476198,-414.52380200000300,3.799494444400280,2460169.9816351800,0.003799494444400280,v2.9.1,,regular,TRUE,5890599.0,442164.0,1493328.0,1904066.0,2051039.0,19.404,45.829,68.597,82.063,73.315
KP.20240227.46952.54,60.0,9.4358e+07 1.5698e+08 1.4613e+08 9.803e+07,1.6202e+08 2.6955e+08 2.509e+08 1.6833e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.079,2024-02-27 13:03:02.578000,60367.54343,-216.4565700000020,0.44288113378675500,2460368.046033590,0.000442881133786755,v2.12.0rc1,No,regular,TRUE,498158140.0,94573401.0,157039659.0,146173266.0,100371812.0,353.841,672.589,781.025,788.248,635.104
KP.20240429.75552.25,12.0,67588 37890 24475 8047.6,4.7616e+05 2.6597e+05 1.7255e+05 56740,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,12.014,2024-04-29 20:59:18.256000,60429.874448,-154.1255519999980,0.21693909017992,2460430.3707988000,0.00021693909017992,v2.12.0rc1,No,regular,TRUE,,,,,,314.011,1157.941,1536.867,1840.613,1630.983
KP.20260205.31108.58,648.0,1.8264e+07 2.6406e+07 2.4245e+07 1.573e+07,2.5159e+07 3.6386e+07 3.3401e+07 2.1664e+07,No,48076923.076923,498.125,498.12 604.38 710.62 816.88,9.5,8.7,6232.0,648.016,2026-02-05 08:43:52.584000,61076.360049,492.3600490000030,2.477013941204360,2461076.870059590,0.002477013941204360,v2.12.0rc1,No,regular,TRUE,85501977.0,18414588.0,26557632.0,24374452.0,16155304.0,143.076,253.439,285.081,287.701,229.461
KP.20230630.42035.44,480.0,,,,,,,11.06,10.05,5750.0,480.019,2023-06-30 11:44:35.832000,60125.486518,-458.5134820000020,4.945488572232910,,0.004945488572232910,v2.8.2,,null,TRUE,,,,,,51.9,96.8,113.7,118.8,97.7
KP.20230628.46242.94,1800.0,,,,,,,12.79,11.81,6250.0,1800.0,2023-06-28 12:50:45.008000,60123.535218,-460.46478200000300,2.2860313971202700,,0.002286031397120270,v2.8.2,,null,TRUE,,,,,,72.9,128.9,144.8,146.9,117.5
KP.20230820.30050.45,222.0,4.0251e+06 1.0319e+07 1.0338e+07 8.3822e+06,0 0 0 0,,,,,10.17,8.47,4435.0,222.0,2023-08-20 08:22:41.455000,60176.347805,-407.6521950000020,8.918996664873230,2460176.849942200,0.008918996664873230,v2.9.1,,regular,TRUE,33402018.0,4040627.0,10359631.0,10377646.0,8624113.0,58.97,126.051,163.621,177.828,152.374
KP.20250829.46799.63,1200.0,1.0913e+06 1.1541e+06 9.9958e+05 6.9311e+05,1.1995e+06 1.2688e+06 1.0985e+06 7.6182e+05,No,480769230769.2310,498.125,498.12 604.38 710.62 816.88,14.9,13.0,4500.0,1200.0,2025-08-29 13:09:59.633000,60916.541663,332.5416630000040,4.62633135904068,2460917.053092550,0.00462633135904068,v2.12.0rc1,No,regular,TRUE,4155304.0,1167002.0,1200897.0,1038271.0,749133.0,23.022,31.333,38.535,43.599,39.243
KP.20260101.58216.77,600.0,5.6464e+06 8.9191e+06 8.367e+06 5.5617e+06,9.7694e+06 1.5432e+07 1.4478e+07 9.6244e+06,Yes,9615384.615385,498.125,498.12 604.38 710.62 816.88,6.2,5.1,5689.0,11.156,2026-01-01 16:10:22.353000,61041.673805,457.67380499999900,1.028455000044960,2461042.1744742400,0.001028455000044960,v2.12.0rc1,Yes,regular,TRUE,28646793.0,5660166.0,8925295.0,8373203.0,5688129.0,92.571,165.534,189.847,194.79,157.772
KP.20250820.51719.26,600.0,4.9971e+06 9.7837e+06 8.8448e+06 5.7399e+06,6.8871e+06 1.3483e+07 1.2188e+07 7.9116e+06,No,480769230769.2310,498.125,498.12 604.38 710.62 816.88,10.4,9.6,6500.0,600.021,2025-08-20 14:26:59.270000,60907.598604,323.5986039999990,75.201123830354,2460908.1050099800,0.075201123830354,v2.12.0rc1,No,regular,TRUE,29330601.0,4859784.0,9751365.0,8841764.0,5877687.0,90.988,158.919,177.493,180.34,143.78
KP.20250616.41549.60,840.0,1.7536e+06 2.3754e+06 2.1781e+06 1.5706e+06,2.9983e+06 4.062e+06 3.725e+06 2.6862e+06,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,8.78,7.6,5348.0,773.0,2025-06-16 11:38:56.191000,60842.4809,258.4809000000020,2.264947371317850,2460842.9867299600,0.002264947371317850,v2.10.3,No,regular,TRUE,8288448.0,1848426.0,2483998.0,2277308.0,1678714.0,45.277,80.201,93.923,98.539,80.946
KP.20260125.58413.96,600.0,9.4209e+07 1.4854e+08 1.4387e+08 9.8419e+07,1.298e+08 2.0464e+08 1.9819e+08 1.356e+08,Yes,480769230769.2310,498.125,498.12 604.38 710.62 816.88,9.4,6.0,5599.0,600.019,2026-01-25 16:18:33.967000,61065.676089,481.6760890000010,0.347677006574726,2461066.177486490,0.000347677006574726,v2.12.0rc1,Yes,regular,TRUE,491800830.0,95261546.0,149685758.0,145367755.0,101485769.0,328.608,598.106,698.83,726.176,592.966
KP.20240613.27180.24,60.0,2.0796e+08 3.1432e+08 2.7801e+08 1.8765e+08,3.5659e+08 5.3898e+08 4.767e+08 3.2174e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.021,2024-06-13 07:33:30.254000,60474.314585,-109.68541500000000,0.30475191093814700,2460474.8178339800,0.000304751910938147,v2.12.0rc1,No,regular,TRUE,992825416.0,208368524.0,314457245.0,278121763.0,191877882.0,543.957,974.524,1102.701,1121.206,901.318
KP.20240908.41997.57,129.0,2.3545e+07 3.7567e+07 3.5098e+07 2.3274e+07,4.0308e+07 6.4317e+07 6.0081e+07 3.9847e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.35,6.28,5802.0,129.037,2024-09-08 11:41:02.088000,60561.48608,-22.513919999997600,0.6642786871378840,2460561.9892523500,0.000664278687137884,v2.12.0rc1,No,regular,TRUE,121163581.0,23801215.0,37914959.0,35418856.0,24028548.0,182.555,334.491,383.834,392.879,315.627
KP.20251031.28702.86,30.0,4.834e+07 8.5597e+07 8.219e+07 5.8062e+07,8.2966e+07 1.4691e+08 1.4106e+08 9.9652e+07,No,480769230769.2310,498.125,498.12 604.38 710.62 816.88,5.0,3.8,5197.0,30.016,2025-10-31 07:58:37.867000,60979.332206,395.33220599999900,0.29951347873617,2460979.838770290,0.00029951347873617,v2.12.0rc1,No,regular,TRUE,294587172.0,51742372.0,91486528.0,87847677.0,63510594.0,268.724,512.427,601.389,624.933,512.688
KP.20240606.49897.05,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.0,2024-06-06 13:52:07.063000,60467.577509,-116.42249099999800,0.00941512572386484,2460468.0772024200,9.41512572386484E-06,v2.12.0rc1,No,regular,TRUE,,,,,,365.928,756.122,764.372,793.821,597.638
KP.20230701.24822.04,30.0,,,,,,,4.09,3.21,5600.0,30.0,2023-07-01 06:53:57.064000,60126.287288,-457.71271200000000,1.114463043962940,,0.001114463043962940,v2.8.2,,null,TRUE,,,,,,366.2,671.1,767.9,778.6,629.4
KP.20240606.82916.25,10.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,10.015,2024-06-06 23:02:01.261000,60467.959679,-116.0403210000000,94.46841105982430,2460468.4591158500,0.09446841105982430,v2.12.0rc1,No,regular,TRUE,,,,,,210.498,506.728,619.292,697.041,615.733
KP.20240429.77918.19,12.0,67588 37890 24475 8047.6,4.7616e+05 2.6597e+05 1.7255e+05 56740,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,12.001,2024-04-29 21:38:44.197000,60429.901831,-154.09816899999700,0.213099726492542,2460430.3981840500,0.000213099726492542,v2.12.0rc1,No,regular,TRUE,,,,,,319.898,1179.181,1562.752,1871.336,1657.654
KP.20240606.85850.12,10.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,10.0,2024-06-06 23:50:55.143000,60467.993631,-116.00636900000200,0.0,2460468.493075990,0.0,v2.12.0rc1,No,regular,TRUE,,,,,,83.409,58.892,619.095,696.972,615.719
KP.20240910.35047.75,60.0,9.7449e+07 2.3018e+08 2.5895e+08 1.9966e+08,1.6719e+08 3.9491e+08 4.4426e+08 3.4252e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.77,3.11,4349.0,60.076,2024-09-10 09:44:37.784000,60563.405644,-20.594356000001400,0.185906467654892,2460563.910289380,0.000185906467654892,v2.12.0rc1,No,regular,TRUE,791554591.0,97624594.0,230285797.0,259054547.0,204589652.0,366.851,781.553,1018.044,1112.372,946.494
KP.20241208.49441.36,180.0,2.3529e+07 3.6974e+07 3.18e+07 2.0362e+07,4.0295e+07 6.3319e+07 5.446e+07 3.4872e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.16,8.69,6250.0,180.0,2024-12-08 13:45:31.369000,60652.572237,68.57223700000030,1.757415851787220,2460653.0783742300,0.001757415851787220,v2.10.3,No,regular,TRUE,114099240.0,23770301.0,37278848.0,32058136.0,20991953.0,187.525,325.966,363.745,368.76,290.852
KP.20240810.36593.57,20.0,6.1347e+07 1.1137e+08 1.0775e+08 7.6202e+07,1.0559e+08 1.9171e+08 1.8546e+08 1.3117e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.25,2.94,4954.0,20.019,2024-08-10 10:10:03.582000,60532.423536,-51.57646399999790,0.284790366954231,2460532.930271880,0.000284790366954231,v2.12.0rc1,No,regular,TRUE,387806726.0,66471256.0,120490160.0,116517183.0,84328125.0,298.061,585.335,699.084,728.894,597.981
KP.20240810.37210.97,20.0,5.5934e+07 1.0269e+08 1.003e+08 7.1439e+07,9.634e+07 1.7688e+08 1.7277e+08 1.2306e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.25,2.94,4954.0,20.016,2024-08-10 10:20:20.982000,60532.430684,-51.56931600000100,0.296749886449695,2460532.9374202500,0.000296749886449695,v2.12.0rc1,No,regular,TRUE,360266660.0,60777862.0,111409186.0,108775372.0,79304239.0,284.886,562.6,675.723,707.071,582.478
KP.20240201.37637.88,38.0,1.3419e+08 2.257e+08 2.0034e+08 1.2545e+08,0 0 0 0,No,0.0,,498.12 604.38 710.62 816.88,5.2,4.27,5760.0,38.018,2024-02-01 10:27:36.887000,60341.435619,-242.5643809999970,0.34771298983056100,2460341.941986920,0.000347712989830561,v2.12.0rc1,No,regular,TRUE,721615691.0,140810363.0,236496576.0,209936403.0,134372348.0,319.778,582.339,657.269,668.552,524.419
KP.20250702.53785.18,60.0,4.254e+07 6.7841e+07 6.1007e+07 4.0998e+07,7.2892e+07 1.1625e+08 1.0455e+08 7.0263e+07,No,0.0,,498.12 604.38 710.62 816.88,5.77,4.88,6000.0,60.0,2025-07-02 14:56:55.193000,60858.622511,274.6225110000010,0.6083938401900280,2460859.123505000,0.000608393840190028,v2.10.3,No,regular,TRUE,213486773.0,42628358.0,67869839.0,61037711.0,41950864.0,243.206,443.727,510.125,524.95,424.43
KP.20240606.40860.70,60.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,60.0,2024-06-06 11:21:30.709000,60467.472923,-116.52707699999900,0.00942286446060731,2460467.9726049300,9.42286446060731E-06,v2.12.0rc1,No,regular,TRUE,,,,,,365.747,756.22,766.665,795.963,597.373
KP.20241020.39097.73,145.0,1.8855e+07 3.1162e+07 2.8889e+07 2.061e+07,3.2301e+07 5.339e+07 4.9491e+07 3.5307e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.53,6.52,5790.0,145.078,2024-10-20 10:52:50.270000,60603.45252,19.452519999998900,0.682866991873148,2460603.9588853500,0.000682866991873148,v2.12.0rc1,No,regular,TRUE,101295740.0,19139473.0,31570523.0,29260577.0,21325165.0,164.073,300.953,348.548,360.799,294.267
KP.20240606.64784.05,0.0,68422 41870 32991 14511,4.7917e+05 2.9314e+05 2.3095e+05 1.0191e+05,No,211805800.0,816.875,498.12 604.38 710.62 816.88,,,45000.0,0.0,2024-06-06 17:59:44.059000,60467.749811,-116.2501889999990,0.0,2460468.2491748000,0.0,v2.12.0rc1,No,regular,TRUE,,,,,,13.221,12.88,14.914,14.719,14.662
KP.20240731.31782.84,60.0,2.1352e+05 2.4905e+05 2.0276e+05 1.2418e+05,2.9415e+05 3.4306e+05 2.7932e+05 1.7107e+05,No,375171900.0,498.125,498.12 604.38 710.62 816.88,9.36,11.07,6451.1,60.024,2024-07-31 08:50:12.848000,60522.367857,-61.63214300000250,34.52368328954370,2460522.8713575000,0.03452368328954370,v2.12.0rc1,No,regular,TRUE,825879.0,224211.0,258715.0,210466.0,132486.0,15.827,25.093,27.049,27.229,22.207
KP.20230711.46489.48,16.0,,,,,,,4.45,3.42,5500.0,16.0,2023-07-11 12:54:57.491000,60136.538073,-447.46192699999700,1.544055924643470,,0.001544055924643470,v2.8.2,,null,TRUE,,,,,,58.5,111.6,135.6,144.6,120.8
KP.20231124.52767.84,38.0,1.1671e+08 1.962e+08 1.853e+08 1.1857e+08,5.1572e+08 8.65e+08 8.1676e+08 5.2306e+08,No,10026000.0,710.625,,5.2,4.27,5760.0,38.018,2023-11-24 14:39:46.852000,60272.610734,-311.3892659999980,0.369312985014552,2460273.1127862400,0.000369312985014552,v2.9.1,No,regular,TRUE,653488438.0,123244289.0,206904578.0,195437865.0,127901705.0,301.071,545.128,626.842,640.66,514.582
KP.20231125.29863.22,30.0,4.1352e+08 7.8012e+08 7.7485e+08 5.1295e+08,2.4993e+09 4.7119e+09 4.678e+09 3.0913e+09,No,10026000.0,710.625,,3.47,2.23,5002.0,30.013,2023-11-25 08:17:58.223000,60273.345637,-310.65436300000100,0.14351364759031900,2460273.851451200,0.000143513647590319,v2.10.3,No,regular,TRUE,2493852127.0,413908166.0,780180236.0,774967290.0,524796434.0,621.968,1186.18,1412.115,1466.015,1195.468
KP.20231125.34845.58,600.0,8.3592e+06 1.6876e+07 1.7105e+07 1.1391e+07,2.1533e+07 4.3093e+07 4.3766e+07 2.9165e+07,No,10026000.0,710.625,,11.11,9.79,5714.0,600.015,2023-11-25 09:45:45.586000,60273.403301,-310.59669900000200,1.069658700012720,2460273.911504680,0.001069658700012720,v2.9.1,No,regular,TRUE,54195366.0,8376026.0,16945974.0,17175324.0,11698041.0,79.663,152.718,182.634,190.21,155.8
KP.20231124.47153.31,52.0,2.8274e+08 5.4137e+08 5.6353e+08 3.9309e+08,1.0892e+09 2.0833e+09 2.1636e+09 1.5053e+09,No,10026000.0,710.625,,4.18,3.01,5107.0,52.0,2023-11-24 13:06:19.326000,60272.545757,-311.45424300000000,0.190471184399008,2460273.0518054000,0.000190471184399008,v2.9.1,No,regular,TRUE,1790384784.0,283022938.0,541376642.0,563581241.0,402403962.0,443.747,854.785,1044.238,1110.795,926.935
KP.20231124.48931.94,300.0,2.1512e+07 3.5556e+07 3.3754e+07 2.1925e+07,5.0946e+07 8.4095e+07 7.9982e+07 5.2025e+07,No,10026000.0,710.625,,9.25,8.27,5852.0,300.014,2023-11-24 13:38:01.948000,60272.56634,-311.4336600000020,1.231744784676730,2460273.072530620,0.001231744784676730,v2.9.1,No,regular,TRUE,114224823.0,21709826.0,35853586.0,34040902.0,22620507.0,111.5,201.923,233.369,240.426,194.382
KP.20231124.53533.26,31.0,1.3056e+08 2.1349e+08 2.0111e+08 1.2911e+08,6.1885e+08 1.0114e+09 9.5454e+08 6.1418e+08,No,10026000.0,710.625,,4.87,3.96,5850.0,31.019,2023-11-24 14:52:28.770000,60272.619594,-311.3804059999970,0.45005038475737200,2460273.120847930,0.000450050384757372,v2.9.1,No,regular,TRUE,688809881.0,132947665.0,217113638.0,204506314.0,134242263.0,310.927,558.193,640.871,655.767,527.478
KP.20230908.22009.67,600.0,2.6561e+06 7.5265e+06 1.3385e+07 1.7593e+07,0 0 0 0,,,,,11.64,8.91,3132.5,600.001,2023-09-08 06:11:49.681000,60195.25474,-388.7452600000030,3.208843133340080,2460195.7630586400,0.003208843133340080,v2.9.1,,regular,TRUE,41911067.0,2725858.0,7585507.0,13445420.0,18154281.0,28.677,80.154,138.813,189.958,171.021
KP.20230908.18652.73,16.0,9.9954e+07 1.8211e+08 1.6327e+08 1.1749e+08,0 0 0 0,,,,,4.45,3.42,5300.0,16.0,2023-09-08 05:11:00.741000,60195.215888,-388.7841120000010,0.314830154613306,2460195.717415360,0.000314830154613306,v2.9.1,,regular,TRUE,626584825.0,110792474.0,201673797.0,180874111.0,133244440.0,277.327,523.918,620.207,648.502,530.446
KP.20250702.44524.59,90.0,1.1692e+08 1.7565e+08 1.5035e+08 9.7506e+07,2.0013e+08 3.0068e+08 2.5736e+08 1.6689e+08,No,0.0,,498.12 604.38 710.62 816.88,5.45,4.87,6059.0,90.034,2025-07-02 12:22:49.602000,60858.515328,274.5153280000010,0.522168735994567,2460859.016030570,0.000522168735994567,v2.10.3,No,regular,TRUE,551316960.0,118943507.0,178408637.0,152710608.0,101254207.0,415.291,728.545,813.213,820.9,655.504
KP.20240820.46235.03,60.0,1.415e+07 4.1466e+07 5.4001e+07 4.9636e+07,2.4266e+07 7.1109e+07 9.2598e+07 8.5111e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.45,3.55,3992.0,60.0,2024-08-20 12:51:05.066000,60542.535129,-41.46487099999650,0.495703401816704,2460543.0398039600,0.000495703401816704,v2.12.0rc1,No,regular,TRUE,160671114.0,14181562.0,41491405.0,54027660.0,50970486.0,126.542,310.194,454.425,535.372,478.348
KP.20250707.48233.16,30.0,2.7365e+07 4.4552e+07 4.0386e+07 2.7226e+07,6.263e+07 1.0197e+08 9.2429e+07 6.231e+07,No,1100352112.676060,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2025-07-07 13:24:08.168000,60863.558256,279.5582559999970,0.732350993045225,2460864.057482920,0.000732350993045225,v2.10.3,No,regular,TRUE,140289425.0,27421117.0,44576876.0,40407195.0,27884235.0,216.994,403.164,469.058,481.962,388.973
KP.20241020.42444.46,45.0,3.9275e+07 8.4535e+07 8.9325e+07 6.9456e+07,6.7475e+07 1.4523e+08 1.5346e+08 1.1933e+08,Yes,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.23,3.98,4746.0,45.0,2024-10-20 11:47:46.966000,60603.491254,19.49125400000050,0.282974028199516,2460603.995633410,0.000282974028199516,v2.12.0rc1,Yes,regular,TRUE,290608217.0,40224619.0,86440349.0,91324024.0,72619224.0,237.79,483.221,609.627,658.422,556.409
